instance,method,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
spect,n,3,0.1,67,0.7669172932330827,0.835820895522388,0.8059701492537313,0.32117605209350586,0.0
spect,rb,3,0.1,67,0.79,,0.8059701492537313,0.27725815773010254,0.0
spect,cp,3,0.1,67,0.79,,0.8059701492537313,0.4936795234680176,0.0
spect,n,3,0,78,0.8345864661654135,0.7313432835820896,0.7761194029850746,4.874657154083252,0.0
spect,rb,3,0,78,0.8,,0.7761194029850746,9.090816020965576,0.0
spect,cp,3,0,78,0.8,,0.7761194029850746,8.789674282073975,0.0
spect,n,3,0.01,78,0.8345864661654135,0.7313432835820896,0.7761194029850746,0.698134183883667,0.0
spect,rb,3,0.01,78,0.645,,0.6119402985074627,0.5628752708435059,0.0
spect,cp,3,0.01,78,0.8,,0.7761194029850746,2.006498098373413,0.0
spect,n,3,0.1,78,0.8345864661654135,0.7313432835820896,0.7761194029850746,0.13962626457214355,0.0
spect,rb,3,0.1,78,0.8,,0.7761194029850746,0.23088979721069336,0.0
spect,cp,3,0.1,78,0.8,,0.7761194029850746,0.5890445709228516,0.0
spect,n,3,0,89,0.8195488721804511,0.7313432835820896,0.8059701492537313,4.819347858428955,0.0
spect,rb,3,0,89,0.79,,0.8059701492537313,6.205368518829346,0.0
spect,cp,3,0,89,0.79,,0.8059701492537313,9.573047399520874,0.0
spect,n,3,0.01,89,0.8195488721804511,0.7313432835820896,0.8059701492537313,0.7763121128082275,0.0
spect,rb,3,0.01,89,0.79,,0.8059701492537313,1.8908720016479492,0.0
spect,cp,3,0.01,89,0.79,,0.8059701492537313,2.822551727294922,0.0
spect,n,3,0.1,89,0.8195488721804511,0.7313432835820896,0.8059701492537313,0.14561223983764648,0.0
spect,rb,3,0.1,89,0.79,,0.8059701492537313,0.2403566837310791,0.0
spect,cp,3,0.1,89,0.79,,0.8059701492537313,0.4608590602874756,0.0
spect,n,3,0,93,0.7969924812030075,0.8059701492537313,0.5074626865671642,4.288190841674805,0.0
spect,rb,3,0,93,0.8,,0.5074626865671642,2.8647305965423584,0.0
spect,cp,3,0,93,0.8,,0.5074626865671642,6.408468961715698,0.0
spect,n,3,0.01,93,0.7819548872180451,0.7910447761194029,0.8208955223880597,1.7856786251068115,0.0
spect,rb,3,0.01,93,0.785,,0.8208955223880597,1.5840914249420166,0.0
spect,cp,3,0.01,93,0.785,,0.8208955223880597,2.40868878364563,0.0
spect,n,3,0.1,93,0.7819548872180451,0.7910447761194029,0.8208955223880597,0.1785566806793213,0.0
spect,rb,3,0.1,93,0.785,,0.8208955223880597,0.2363731861114502,0.0
spect,cp,3,0.1,93,0.785,,0.8208955223880597,0.49341440200805664,0.0
spect,n,3,0,5,0.8120300751879699,0.7164179104477612,0.7761194029850746,1.3424303531646729,0.0
spect,rb,3,0,5,0.78,,0.7611940298507462,6.3471457958221436,0.0
spect,cp,3,0,5,0.795,,0.7910447761194029,9.959521532058716,0.0
spect,n,3,0.01,5,0.8120300751879699,0.7164179104477612,0.7761194029850746,0.7556679248809814,0.0
spect,rb,3,0.01,5,0.795,,0.7910447761194029,1.602766513824463,0.0
spect,cp,3,0.01,5,0.795,,0.7910447761194029,2.2459957599639893,0.0
spect,n,3,0.1,5,0.7819548872180451,0.8208955223880597,0.7910447761194029,0.1825551986694336,0.0
spect,rb,3,0.1,5,0.795,,0.7910447761194029,0.2585780620574951,0.0
spect,cp,3,0.1,5,0.795,,0.7910447761194029,0.4004218578338623,0.0
tic-tac-toe,n,3,0,11,0.7050209205020921,0.7166666666666667,0.6833333333333333,62.33340930938721,0.0
tic-tac-toe,rb,3,0,11,0.7103064066852368,,0.6708333333333333,123.84965109825134,0.0
tic-tac-toe,cp,3,0,11,0.7103064066852368,,0.6708333333333333,164.42419862747192,0.0
tic-tac-toe,n,3,0.01,11,0.7050209205020921,0.7166666666666667,0.6833333333333333,64.14693021774292,0.0
tic-tac-toe,rb,3,0.01,11,0.7089136490250696,,0.6833333333333333,112.24359941482544,0.0
tic-tac-toe,cp,3,0.01,11,0.7089136490250696,,0.6833333333333333,220.96795058250427,0.0
tic-tac-toe,n,3,0.1,11,0.6401673640167364,0.6291666666666667,0.7041666666666667,7.370258808135986,0.0
tic-tac-toe,rb,3,0.1,11,0.6364902506963789,,0.7041666666666667,22.55406618118286,0.0
tic-tac-toe,cp,3,0.1,11,0.6364902506963789,,0.7041666666666667,78.35430812835693,0.0
tic-tac-toe,n,3,0,23,0.7175732217573222,0.7208333333333333,0.6458333333333334,64.52631711959839,0.0
tic-tac-toe,rb,3,0,23,0.7186629526462396,,0.6458333333333334,87.8379533290863,0.0
tic-tac-toe,cp,3,0,23,0.7186629526462396,,0.6458333333333334,181.35271906852722,0.0
tic-tac-toe,n,3,0.01,23,0.7112970711297071,0.6791666666666667,0.7208333333333333,70.28625464439392,0.0
tic-tac-toe,rb,3,0.01,23,0.713091922005571,,0.6833333333333333,98.05714297294617,0.0
tic-tac-toe,cp,3,0.01,23,0.713091922005571,,0.6833333333333333,234.79185605049133,0.0
tic-tac-toe,n,3,0.1,23,0.6652719665271967,0.6416666666666667,0.6416666666666667,11.699053049087524,0.0
tic-tac-toe,rb,3,0.1,23,0.6573816155988857,,0.6416666666666667,23.966086626052856,0.0
tic-tac-toe,cp,3,0.1,23,0.6573816155988857,,0.6416666666666667,63.381760597229004,0.0
tic-tac-toe,n,3,0,34,0.7092050209205021,0.7375,0.6666666666666666,51.938546657562256,0.0
tic-tac-toe,rb,3,0,34,0.7186629526462396,,0.6666666666666666,99.78431272506714,0.0
tic-tac-toe,cp,3,0,34,0.7186629526462396,,0.6666666666666666,154.42415952682495,0.0
tic-tac-toe,n,3,0.01,34,0.7092050209205021,0.7375,0.6666666666666666,65.58817172050476,0.0
tic-tac-toe,rb,3,0.01,34,0.7186629526462396,,0.6666666666666666,90.99897408485413,0.0
tic-tac-toe,cp,3,0.01,34,0.7186629526462396,,0.6666666666666666,240.24981570243835,0.0
tic-tac-toe,n,3,0.1,34,0.6589958158995816,0.6625,0.6333333333333333,26.413262605667114,0.0
tic-tac-toe,rb,3,0.1,34,0.6601671309192201,,0.6333333333333333,28.07151699066162,0.0
tic-tac-toe,cp,3,0.1,34,0.6601671309192201,,0.6333333333333333,50.044305086135864,0.0
tic-tac-toe,n,3,0,45,0.7133891213389121,0.6541666666666667,0.625,60.21851468086243,0.0
tic-tac-toe,rb,3,0,45,0.7172701949860725,,0.65,105.1557047367096,0.0
tic-tac-toe,cp,3,0,45,0.7172701949860725,,0.65,192.25324082374573,0.0
tic-tac-toe,n,3,0.01,45,0.7112970711297071,0.7166666666666667,0.6708333333333333,77.35885047912598,0.0
tic-tac-toe,rb,3,0.01,45,0.7158774373259053,,0.6625,103.65967583656311,0.0
tic-tac-toe,cp,3,0.01,45,0.7158774373259053,,0.6625,177.7578661441803,0.0
tic-tac-toe,n,3,0.1,45,0.6694560669456067,0.6625,0.6125,5.530109405517578,0.0
tic-tac-toe,rb,3,0.1,45,0.6671309192200557,,0.6125,21.672929048538208,0.0
tic-tac-toe,cp,3,0.1,45,0.6671309192200557,,0.6125,101.75405073165894,0.0
tic-tac-toe,n,3,0,56,0.7154811715481172,0.6666666666666666,0.7125,54.54733443260193,0.0
tic-tac-toe,rb,3,0,56,0.7116991643454039,,0.6708333333333333,86.53244662284851,0.0
tic-tac-toe,cp,3,0,56,0.7116991643454039,,0.6708333333333333,179.84036827087402,0.0
tic-tac-toe,n,3,0.01,56,0.7154811715481172,0.6666666666666666,0.7125,58.45611381530762,0.0
tic-tac-toe,rb,3,0.01,56,0.7005571030640668,,0.6958333333333333,95.72813963890076,0.0
tic-tac-toe,cp,3,0.01,56,0.7005571030640668,,0.6958333333333333,249.0371503829956,0.0
tic-tac-toe,n,3,0.1,56,0.6631799163179917,0.6166666666666667,0.6708333333333333,9.307285070419312,0.0
tic-tac-toe,rb,3,0.1,56,0.6476323119777159,,0.6708333333333333,16.04278016090393,0.0
tic-tac-toe,cp,3,0.1,56,0.6476323119777159,,0.6708333333333333,94.5424256324768,0.0
tic-tac-toe,n,3,0,67,0.7050209205020921,0.6916666666666667,0.7208333333333333,54.42872929573059,0.0
tic-tac-toe,rb,3,0,67,0.7075208913649025,,0.7,138.47193264961243,0.0
tic-tac-toe,cp,3,0,67,0.7075208913649025,,0.7,307.5659408569336,0.0
tic-tac-toe,n,3,0.01,67,0.7050209205020921,0.6916666666666667,0.7208333333333333,64.5029628276825,0.0
tic-tac-toe,rb,3,0.01,67,0.7075208913649025,,0.7,136.0000011920929,0.0
tic-tac-toe,cp,3,0.01,67,0.7075208913649025,,0.7,196.48869371414185,0.0
tic-tac-toe,n,3,0.1,67,0.6443514644351465,0.65,0.675,38.009891510009766,0.0
tic-tac-toe,rb,3,0.1,67,0.6462395543175488,,0.675,24.93574857711792,0.0
tic-tac-toe,cp,3,0.1,67,0.6462395543175488,,0.675,28.455856323242188,0.0
tic-tac-toe,n,3,0,78,0.7364016736401674,0.6333333333333333,0.7166666666666667,52.08984136581421,0.0
tic-tac-toe,rb,3,0,78,0.7158774373259053,,0.6583333333333333,74.93155837059021,0.0
tic-tac-toe,cp,3,0,78,0.7158774373259053,,0.6583333333333333,184.43972492218018,0.0
tic-tac-toe,n,3,0.01,78,0.7364016736401674,0.6333333333333333,0.7166666666666667,50.82842421531677,0.0
tic-tac-toe,rb,3,0.01,78,0.7033426183844012,,0.6875,92.57233357429504,0.0
tic-tac-toe,cp,3,0.01,78,0.7033426183844012,,0.6875,206.83634042739868,0.0
tic-tac-toe,n,3,0.1,78,0.6610878661087866,0.5958333333333333,0.6958333333333333,5.078075170516968,0.0
tic-tac-toe,rb,3,0.1,78,0.7033426183844012,,0.6875,21.525274515151978,0.0
tic-tac-toe,cp,3,0.1,78,0.7033426183844012,,0.6875,28.79386281967163,0.0
tic-tac-toe,n,3,0,89,0.700836820083682,0.7208333333333333,0.6416666666666667,56.553300619125366,0.0
tic-tac-toe,rb,3,0,89,0.7075208913649025,,0.6416666666666667,106.33229804039001,0.0
tic-tac-toe,cp,3,0,89,0.7075208913649025,,0.6416666666666667,185.5172300338745,0.0
tic-tac-toe,n,3,0.01,89,0.700836820083682,0.7208333333333333,0.6416666666666667,73.86443328857422,0.0
tic-tac-toe,rb,3,0.01,89,0.7075208913649025,,0.6416666666666667,127.35661768913269,0.0
tic-tac-toe,cp,3,0.01,89,0.7075208913649025,,0.6416666666666667,192.15184044837952,0.0
tic-tac-toe,n,3,0.1,89,0.6464435146443515,0.6625,0.6583333333333333,22.977057695388794,0.0
tic-tac-toe,rb,3,0.1,89,0.6518105849582173,,0.6583333333333333,23.644897937774658,0.0
tic-tac-toe,cp,3,0.1,89,0.6518105849582173,,0.6583333333333333,95.38414168357849,0.0
tic-tac-toe,n,3,0,93,0.7280334728033473,0.6708333333333333,0.6958333333333333,43.64966416358948,0.0
tic-tac-toe,rb,3,0,93,0.713091922005571,,0.6833333333333333,77.48595929145813,0.0
tic-tac-toe,cp,3,0,93,0.713091922005571,,0.6833333333333333,208.9113485813141,0.0
tic-tac-toe,n,3,0.01,93,0.7280334728033473,0.6708333333333333,0.6958333333333333,57.43227481842041,0.0
tic-tac-toe,rb,3,0.01,93,0.713091922005571,,0.6833333333333333,94.95145153999329,0.0
tic-tac-toe,cp,3,0.01,93,0.713091922005571,,0.6833333333333333,200.39105606079102,0.0
tic-tac-toe,n,3,0.1,93,0.6673640167364017,0.6666666666666666,0.6125,5.704946279525757,0.0
tic-tac-toe,rb,3,0.1,93,0.6671309192200557,,0.6125,24.948919773101807,0.0
tic-tac-toe,cp,3,0.1,93,0.6671309192200557,,0.6125,54.38390493392944,0.0
tic-tac-toe,n,3,0,5,0.7071129707112971,0.7,0.7083333333333334,66.59661602973938,0.0
tic-tac-toe,rb,3,0,5,0.7061281337047354,,0.6916666666666667,101.27582311630249,0.0
tic-tac-toe,cp,3,0,5,0.7061281337047354,,0.6916666666666667,317.01569843292236,0.0
tic-tac-toe,n,3,0.01,5,0.7071129707112971,0.7,0.7083333333333334,60.546841621398926,0.0
tic-tac-toe,rb,3,0.01,5,0.6908077994428969,,0.725,23.52888798713684,0.0
tic-tac-toe,cp,3,0.01,5,0.7061281337047354,,0.6916666666666667,184.94803428649902,0.0
tic-tac-toe,n,3,0.1,5,0.6715481171548117,0.6458333333333334,0.625,13.122871160507202,0.0
tic-tac-toe,rb,3,0.1,5,0.6629526462395543,,0.625,31.495082139968872,0.0
tic-tac-toe,cp,3,0.1,5,0.6629526462395543,,0.625,81.6816623210907,0.0
monks-1,n,3,0,11,0.7841726618705036,0.7697841726618705,0.7482014388489209,2.7142179012298584,0.0
monks-1,rb,3,0,11,0.7913669064748201,,0.7338129496402878,7.36400294303894,0.0
monks-1,cp,3,0,11,0.7913669064748201,,0.7338129496402878,12.364185094833374,0.0
monks-1,n,3,0.01,11,0.7841726618705036,0.7697841726618705,0.7482014388489209,2.3988895416259766,0.0
monks-1,rb,3,0.01,11,0.4988009592326139,,0.5035971223021583,0.7913925647735596,0.0
monks-1,cp,3,0.01,11,0.7913669064748201,,0.7338129496402878,9.947301387786865,0.0
monks-1,n,3,0.1,11,0.7553956834532374,0.7338129496402878,0.7410071942446043,1.5044312477111816,0.0
monks-1,rb,3,0.1,11,0.7482014388489209,,0.7410071942446043,2.4805350303649902,0.0
monks-1,cp,3,0.1,11,0.7482014388489209,,0.7410071942446043,3.5671792030334473,0.0
monks-1,n,3,0,23,0.7733812949640287,0.7841726618705036,0.7697841726618705,2.8122193813323975,0.0
monks-1,rb,3,0,23,0.7769784172661871,,0.7697841726618705,6.518663644790649,0.0
monks-1,cp,3,0,23,0.7769784172661871,,0.7697841726618705,13.893326997756958,0.0
monks-1,n,3,0.01,23,0.7733812949640287,0.7841726618705036,0.7697841726618705,3.044215440750122,0.0
monks-1,rb,3,0.01,23,0.7769784172661871,,0.7697841726618705,5.3844099044799805,0.0
monks-1,cp,3,0.01,23,0.7769784172661871,,0.7697841726618705,9.76948881149292,0.0
monks-1,n,3,0.1,23,0.737410071942446,0.7697841726618705,0.7410071942446043,1.5099601745605469,0.0
monks-1,rb,3,0.1,23,0.7482014388489209,,0.7410071942446043,2.564858913421631,0.0
monks-1,cp,3,0.1,23,0.7482014388489209,,0.7410071942446043,3.048135280609131,0.0
monks-1,n,3,0,34,0.802158273381295,0.7985611510791367,0.7050359712230215,3.148644208908081,0.0
monks-1,rb,3,0,34,0.8009592326139089,,0.7050359712230215,7.451375246047974,0.0
monks-1,cp,3,0,34,0.8009592326139089,,0.7050359712230215,5.257253885269165,0.0
monks-1,n,3,0.01,34,0.802158273381295,0.7985611510791367,0.7050359712230215,3.550417900085449,0.0
monks-1,rb,3,0.01,34,0.8009592326139089,,0.7050359712230215,7.337817430496216,0.0
monks-1,cp,3,0.01,34,0.8009592326139089,,0.7050359712230215,8.931827545166016,0.0
monks-1,n,3,0.1,34,0.7661870503597122,0.762589928057554,0.6906474820143885,1.299055576324463,0.0
monks-1,rb,3,0.1,34,0.7649880095923262,,0.6906474820143885,2.2297894954681396,0.0
monks-1,cp,3,0.1,34,0.7649880095923262,,0.6906474820143885,2.4215426445007324,0.0
monks-1,n,3,0,45,0.802158273381295,0.7913669064748201,0.7050359712230215,1.810636281967163,0.0
monks-1,rb,3,0,45,0.7985611510791367,,0.7050359712230215,4.163807392120361,0.0
monks-1,cp,3,0,45,0.7985611510791367,,0.7050359712230215,5.99573016166687,0.0
monks-1,n,3,0.01,45,0.802158273381295,0.7913669064748201,0.7050359712230215,2.6359291076660156,0.0
monks-1,rb,3,0.01,45,0.7985611510791367,,0.7050359712230215,5.963301420211792,0.0
monks-1,cp,3,0.01,45,0.7985611510791367,,0.7050359712230215,6.069828033447266,0.0
monks-1,n,3,0.1,45,0.762589928057554,0.7266187050359713,0.7338129496402878,1.1465394496917725,0.0
monks-1,rb,3,0.1,45,0.750599520383693,,0.7338129496402878,2.708235740661621,0.0
monks-1,cp,3,0.1,45,0.750599520383693,,0.7338129496402878,2.9449496269226074,0.0
monks-1,n,3,0,56,0.8093525179856115,0.7553956834532374,0.7338129496402878,2.2632768154144287,0.0
monks-1,rb,3,0,56,0.7961630695443646,,0.7194244604316546,7.205240249633789,0.0
monks-1,cp,3,0,56,0.7961630695443646,,0.7194244604316546,5.6485514640808105,0.0
monks-1,n,3,0.01,56,0.8093525179856115,0.7553956834532374,0.7338129496402878,2.415613889694214,0.0
monks-1,rb,3,0.01,56,0.7961630695443646,,0.7194244604316546,5.375769376754761,0.0
monks-1,cp,3,0.01,56,0.7961630695443646,,0.7194244604316546,14.721631288528442,0.0
monks-1,n,3,0.1,56,0.7661870503597122,0.7266187050359713,0.7266187050359713,1.3344392776489258,0.0
monks-1,rb,3,0.1,56,0.7529976019184652,,0.7266187050359713,2.81571102142334,0.0
monks-1,cp,3,0.1,56,0.7529976019184652,,0.7266187050359713,2.886481761932373,0.0
monks-1,n,3,0,67,0.7841726618705036,0.7769784172661871,0.7410071942446043,2.5590763092041016,0.0
monks-1,rb,3,0,67,0.7937649880095923,,0.7266187050359713,6.193310499191284,0.0
monks-1,cp,3,0,67,0.7937649880095923,,0.7266187050359713,17.361287593841553,0.0
monks-1,n,3,0.01,67,0.7841726618705036,0.7769784172661871,0.7410071942446043,3.1523561477661133,0.0
monks-1,rb,3,0.01,67,0.7937649880095923,,0.7266187050359713,5.468318939208984,0.0
monks-1,cp,3,0.01,67,0.7937649880095923,,0.7266187050359713,9.893223524093628,0.0
monks-1,n,3,0.1,67,0.7410071942446043,0.7769784172661871,0.7266187050359713,1.169891357421875,0.0
monks-1,rb,3,0.1,67,0.7529976019184652,,0.7266187050359713,4.017087936401367,0.0
monks-1,cp,3,0.1,67,0.7529976019184652,,0.7266187050359713,2.503241777420044,0.0
monks-1,n,3,0,78,0.7805755395683454,0.7410071942446043,0.7841726618705036,2.177137613296509,0.0
monks-1,rb,3,0,78,0.7793764988009593,,0.7697841726618705,6.824029445648193,0.0
monks-1,cp,3,0,78,0.7793764988009593,,0.7697841726618705,9.316284418106079,0.0
monks-1,n,3,0.01,78,0.7805755395683454,0.7410071942446043,0.7841726618705036,3.144625425338745,0.0
monks-1,rb,3,0.01,78,0.7793764988009593,,0.7553956834532374,6.862358093261719,0.0
monks-1,cp,3,0.01,78,0.7793764988009593,,0.7553956834532374,13.258633613586426,0.0
monks-1,n,3,0.1,78,0.7266187050359713,0.7769784172661871,0.7553956834532374,2.1993536949157715,0.0
monks-1,rb,3,0.1,78,0.7434052757793765,,0.7553956834532374,6.991130590438843,0.0
monks-1,cp,3,0.1,78,0.7434052757793765,,0.7553956834532374,3.4338326454162598,0.0
monks-1,n,3,0,89,0.7733812949640287,0.7841726618705036,0.7769784172661871,2.5905745029449463,0.0
monks-1,rb,3,0,89,0.7769784172661871,,0.7769784172661871,6.310293674468994,0.0
monks-1,cp,3,0,89,0.7769784172661871,,0.7769784172661871,10.764761447906494,0.0
monks-1,n,3,0.01,89,0.7733812949640287,0.7841726618705036,0.7769784172661871,3.1311373710632324,0.0
monks-1,rb,3,0.01,89,0.48201438848920863,,0.5539568345323741,0.85970139503479,0.0
monks-1,cp,3,0.01,89,0.7769784172661871,,0.7769784172661871,12.849034786224365,0.0
monks-1,n,3,0.1,89,0.737410071942446,0.7553956834532374,0.7553956834532374,1.651578426361084,0.0
monks-1,rb,3,0.1,89,0.7434052757793765,,0.7553956834532374,2.3675034046173096,0.0
monks-1,cp,3,0.1,89,0.7434052757793765,,0.7553956834532374,3.5877256393432617,0.0
monks-1,n,3,0,93,0.8129496402877698,0.7266187050359713,0.7553956834532374,2.4460484981536865,0.0
monks-1,rb,3,0,93,0.7865707434052758,,0.7338129496402878,5.661951780319214,0.0
monks-1,cp,3,0,93,0.7865707434052758,,0.7338129496402878,5.617959022521973,0.0
monks-1,n,3,0.01,93,0.8129496402877698,0.7266187050359713,0.7553956834532374,2.4312894344329834,0.0
monks-1,rb,3,0.01,93,0.7865707434052758,,0.7338129496402878,5.907151937484741,0.0
monks-1,cp,3,0.01,93,0.7865707434052758,,0.7338129496402878,9.198689699172974,0.0
monks-1,n,3,0.1,93,0.7769784172661871,0.7194244604316546,0.7122302158273381,1.08461332321167,0.0
monks-1,rb,3,0.1,93,0.7577937649880095,,0.7122302158273381,2.1878905296325684,0.0
monks-1,cp,3,0.1,93,0.7577937649880095,,0.7122302158273381,3.039802312850952,0.0
monks-1,n,3,0,5,0.7877697841726619,0.7410071942446043,0.7913669064748201,3.0201354026794434,0.0
monks-1,rb,3,0,5,0.7817745803357314,,0.7553956834532374,5.308749198913574,0.0
monks-1,cp,3,0,5,0.7817745803357314,,0.7553956834532374,8.754585027694702,0.0
monks-1,n,3,0.01,5,0.7877697841726619,0.7410071942446043,0.7913669064748201,3.0686988830566406,0.0
monks-1,rb,3,0.01,5,0.7817745803357314,,0.7553956834532374,5.094477891921997,0.0
monks-1,cp,3,0.01,5,0.7817745803357314,,0.7553956834532374,9.644761085510254,0.0
monks-1,n,3,0.1,5,0.7517985611510791,0.7266187050359713,0.7553956834532374,1.38261079788208,0.0
monks-1,rb,3,0.1,5,0.7434052757793765,,0.7553956834532374,2.475708246231079,0.0
monks-1,cp,3,0.1,5,0.7434052757793765,,0.7553956834532374,4.371631860733032,0.0
monks-2,n,3,0,11,0.6733333333333333,0.56,0.6357615894039735,20.646470308303833,0.0
monks-2,rb,3,0,11,0.6422222222222222,,0.7019867549668874,39.54241323471069,0.0
monks-2,cp,3,0,11,0.6422222222222222,,0.7019867549668874,74.29392170906067,0.0
monks-2,n,3,0.01,11,0.67,0.5866666666666667,0.7019867549668874,24.265371561050415,0.0
monks-2,rb,3,0.01,11,0.6422222222222222,,0.7019867549668874,29.77512764930725,0.0
monks-2,cp,3,0.01,11,0.6422222222222222,,0.7019867549668874,65.05570840835571,0.0
monks-2,n,3,0.1,11,0.67,0.5866666666666667,0.7019867549668874,1.8507742881774902,0.0
monks-2,rb,3,0.1,11,0.6422222222222222,,0.7019867549668874,4.726635456085205,0.0
monks-2,cp,3,0.1,11,0.6422222222222222,,0.7019867549668874,11.208216190338135,0.0
monks-2,n,3,0,23,0.6666666666666666,0.6133333333333333,0.5894039735099338,17.8305721282959,0.0
monks-2,rb,3,0,23,0.6666666666666666,,0.6291390728476821,38.35153675079346,0.0
monks-2,cp,3,0,23,0.6666666666666666,,0.6291390728476821,56.64886665344238,0.0
monks-2,n,3,0.01,23,0.6666666666666666,0.6133333333333333,0.5894039735099338,18.91413378715515,0.0
monks-2,rb,3,0.01,23,0.6666666666666666,,0.6291390728476821,29.009095668792725,0.0
monks-2,cp,3,0.01,23,0.6666666666666666,,0.6291390728476821,58.565489292144775,0.0
monks-2,n,3,0.1,23,0.6533333333333333,0.6933333333333334,0.6291390728476821,2.0152018070220947,0.0
monks-2,rb,3,0.1,23,0.6666666666666666,,0.6291390728476821,3.4601385593414307,0.0
monks-2,cp,3,0.1,23,0.6666666666666666,,0.6291390728476821,10.373279809951782,0.0
monks-2,n,3,0,34,0.7233333333333334,0.6,0.5231788079470199,15.909897327423096,0.0
monks-2,rb,3,0,34,0.6844444444444444,,0.5761589403973509,48.66876840591431,0.0
monks-2,cp,3,0,34,0.6844444444444444,,0.5761589403973509,47.06334376335144,0.0
monks-2,n,3,0.01,34,0.7133333333333334,0.6266666666666667,0.5761589403973509,19.39286780357361,0.0
monks-2,rb,3,0.01,34,0.6844444444444444,,0.5761589403973509,29.229129314422607,0.0
monks-2,cp,3,0.01,34,0.6844444444444444,,0.5761589403973509,46.619988441467285,0.0
monks-2,n,3,0.1,34,0.7133333333333334,0.6266666666666667,0.5761589403973509,1.373291254043579,0.0
monks-2,rb,3,0.1,34,0.6844444444444444,,0.5761589403973509,2.8343138694763184,0.0
monks-2,cp,3,0.1,34,0.6844444444444444,,0.5761589403973509,7.542830467224121,0.0
monks-2,n,3,0,45,0.68,0.6,0.6688741721854304,21.080872058868408,0.0
monks-2,rb,3,0,45,0.6533333333333333,,0.6688741721854304,32.990301847457886,0.0
monks-2,cp,3,0,45,0.6533333333333333,,0.6688741721854304,68.73380470275879,0.0
monks-2,n,3,0.01,45,0.68,0.6,0.6688741721854304,16.775535106658936,0.0
monks-2,rb,3,0.01,45,0.6533333333333333,,0.6688741721854304,34.40437722206116,0.0
monks-2,cp,3,0.01,45,0.6533333333333333,,0.6688741721854304,57.59151792526245,0.0
monks-2,n,3,0.1,45,0.68,0.6,0.6688741721854304,2.8547000885009766,0.0
monks-2,rb,3,0.1,45,0.6533333333333333,,0.6688741721854304,4.076570749282837,0.0
monks-2,cp,3,0.1,45,0.6533333333333333,,0.6688741721854304,10.285845041275024,0.0
monks-2,n,3,0,56,0.6533333333333333,0.62,0.5695364238410596,24.735950708389282,0.0
monks-2,rb,3,0,56,0.6511111111111111,,0.6754966887417219,41.02488088607788,0.0
monks-2,cp,3,0,56,0.6511111111111111,,0.6754966887417219,86.40235304832458,0.0
monks-2,n,3,0.01,56,0.6533333333333333,0.62,0.5695364238410596,21.616908073425293,0.0
monks-2,rb,3,0.01,56,0.6511111111111111,,0.6754966887417219,31.872453451156616,0.0
monks-2,cp,3,0.01,56,0.6511111111111111,,0.6754966887417219,86.13097834587097,0.0
monks-2,n,3,0.1,56,0.64,0.6733333333333333,0.6754966887417219,2.1560540199279785,0.0
monks-2,rb,3,0.1,56,0.6511111111111111,,0.6754966887417219,4.923390865325928,0.0
monks-2,cp,3,0.1,56,0.6511111111111111,,0.6754966887417219,17.379186153411865,0.0
monks-2,n,3,0,67,0.6533333333333333,0.6266666666666667,0.5960264900662252,18.854061603546143,0.0
monks-2,rb,3,0,67,0.6644444444444444,,0.6357615894039735,32.88583302497864,0.0
monks-2,cp,3,0,67,0.6644444444444444,,0.6357615894039735,60.44780111312866,0.0
monks-2,n,3,0.01,67,0.6533333333333333,0.6266666666666667,0.5960264900662252,23.701807260513306,0.0
monks-2,rb,3,0.01,67,0.6644444444444444,,0.6357615894039735,35.91195487976074,0.0
monks-2,cp,3,0.01,67,0.6644444444444444,,0.6357615894039735,66.67502284049988,0.0
monks-2,n,3,0.1,67,0.64,0.7133333333333334,0.6357615894039735,3.181013584136963,0.0
monks-2,rb,3,0.1,67,0.6644444444444444,,0.6357615894039735,3.5969791412353516,0.0
monks-2,cp,3,0.1,67,0.6644444444444444,,0.6357615894039735,8.811048984527588,0.0
monks-2,n,3,0,78,0.66,0.6,0.6225165562913907,19.464192867279053,0.0
monks-2,rb,3,0,78,0.6666666666666666,,0.6291390728476821,38.23505616188049,0.0
monks-2,cp,3,0,78,0.6666666666666666,,0.6291390728476821,63.291346311569214,0.0
monks-2,n,3,0.01,78,0.6566666666666666,0.6866666666666666,0.6291390728476821,22.200302600860596,0.0
monks-2,rb,3,0.01,78,0.6666666666666666,,0.6291390728476821,31.59359908103943,0.0
monks-2,cp,3,0.01,78,0.6666666666666666,,0.6291390728476821,53.839125871658325,0.0
monks-2,n,3,0.1,78,0.6566666666666666,0.6866666666666666,0.6291390728476821,2.504810094833374,0.0
monks-2,rb,3,0.1,78,0.6666666666666666,,0.6291390728476821,4.059063911437988,0.0
monks-2,cp,3,0.1,78,0.6666666666666666,,0.6291390728476821,13.657736539840698,0.0
monks-2,n,3,0,89,0.67,0.58,0.6158940397350994,23.517634391784668,0.0
monks-2,rb,3,0,89,0.66,,0.6490066225165563,44.591742277145386,0.0
monks-2,cp,3,0,89,0.66,,0.6490066225165563,76.11008620262146,0.0
monks-2,n,3,0.01,89,0.66,0.66,0.6490066225165563,26.9425048828125,0.0
monks-2,rb,3,0.01,89,0.66,,0.6490066225165563,32.7365403175354,0.0
monks-2,cp,3,0.01,89,0.66,,0.6490066225165563,64.19124841690063,0.0
