instance,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
tic-tac-toe,4,0,42,0.8204592901878914,0.8075313807531381,0.7916666666666666,1200.158709526062,0.21882951447187238
tic-tac-toe,4,0.01,42,0.7724425887265136,0.7154811715481172,0.8166666666666667,1200.226572751999,0.34877548646054113
tic-tac-toe,4,0.1,42,0.6910229645093946,0.6778242677824268,0.7375,197.54765963554382,0.0
tic-tac-toe,4,0,53,0.7849686847599165,0.7112970711297071,0.7291666666666666,1200.3159685134888,0.2739361650085917
tic-tac-toe,4,0.01,53,0.7473903966597077,0.7447698744769874,0.7583333333333333,1200.2466688156128,0.3412408759123989
tic-tac-toe,4,0.1,53,0.6659707724425887,0.6359832635983264,0.6458333333333334,57.892250299453735,0.0
tic-tac-toe,5,0,37,0.8434237995824635,0.8200836820083682,0.7583333333333333,1200.25106549263,0.18564356435644166
tic-tac-toe,5,0.01,37,0.778705636743215,0.698744769874477,0.6666666666666666,1200.2028007507324,0.3581060072142529
tic-tac-toe,5,0.1,37,0.6597077244258872,0.6359832635983264,0.6583333333333333,67.96922397613525,0.0
tic-tac-toe,5,0,42,0.8893528183716075,0.803347280334728,0.8333333333333334,1200.2948677539825,0.12441314645213518
tic-tac-toe,5,0.01,42,0.7118997912317327,0.6736401673640168,0.7708333333333334,1200.3992385864258,0.4195832169596241
tic-tac-toe,5,0.1,42,0.6910229645093946,0.6778242677824268,0.7375,134.39892029762268,0.0
tic-tac-toe,5,0,53,0.7828810020876826,0.7782426778242678,0.7708333333333334,1200.5627040863037,0.2773333333333258
tic-tac-toe,5,0.01,53,0.732776617954071,0.6820083682008368,0.7166666666666667,1200.3256480693817,0.3883798438043974
tic-tac-toe,5,0.1,53,0.6659707724425887,0.6359832635983264,0.6458333333333334,53.076425075531006,0.0
monks-1,2,0,37,0.8093525179856115,0.7050359712230215,0.7841726618705036,2.071000576019287,0.0
monks-1,2,0.01,37,0.8093525179856115,0.7050359712230215,0.7841726618705036,2.3600502014160156,0.0
monks-1,2,0.1,37,0.7733812949640287,0.697841726618705,0.7410071942446043,0.9442410469055176,0.0
monks-1,2,0,42,0.7913669064748201,0.7482014388489209,0.762589928057554,2.085841178894043,0.0
monks-1,2,0.01,42,0.7913669064748201,0.7482014388489209,0.762589928057554,2.4869227409362793,0.0
monks-1,2,0.1,42,0.7482014388489209,0.7338129496402878,0.7553956834532374,1.1599981784820557,0.0
monks-1,2,0,53,0.8093525179856115,0.7841726618705036,0.7050359712230215,2.5194201469421387,0.0
monks-1,2,0.01,53,0.8093525179856115,0.7841726618705036,0.7050359712230215,2.1021807193756104,0.0
monks-1,2,0.1,53,0.7769784172661871,0.7338129496402878,0.697841726618705,0.9703304767608643,0.0
monks-1,3,0,37,0.9172661870503597,0.8776978417266187,0.8705035971223022,19.714794397354126,0.0
monks-1,3,0.01,37,0.9172661870503597,0.8776978417266187,0.8705035971223022,40.069915771484375,0.0
monks-1,3,0.1,37,0.7733812949640287,0.697841726618705,0.7410071942446043,3.62636399269104,0.0
monks-1,3,0,42,0.9064748201438849,0.8489208633093526,0.8633093525179856,27.355726718902588,0.0
monks-1,3,0.01,42,0.9064748201438849,0.8489208633093526,0.8633093525179856,42.43708276748657,0.0
monks-1,3,0.1,42,0.7482014388489209,0.7338129496402878,0.7553956834532374,8.020363330841064,0.0
monks-1,3,0,53,0.920863309352518,0.8705035971223022,0.841726618705036,45.216254234313965,0.0
monks-1,3,0.01,53,0.920863309352518,0.8705035971223022,0.841726618705036,39.42381453514099,0.0
monks-1,3,0.1,53,0.7769784172661871,0.7338129496402878,0.697841726618705,12.134764671325684,0.0
monks-1,4,0,37,1.0,1.0,1.0,17.436025142669678,0.0
monks-1,4,0.01,37,1.0,1.0,1.0,75.2917160987854,0.0
monks-1,4,0.1,37,0.7733812949640287,0.697841726618705,0.7410071942446043,9.800597667694092,0.0
monks-1,4,0,42,1.0,1.0,1.0,4.24897837638855,0.0
monks-1,4,0.01,42,1.0,1.0,1.0,42.96533274650574,0.0
monks-1,4,0.1,42,0.7482014388489209,0.7338129496402878,0.7553956834532374,37.138967514038086,0.0
monks-1,4,0,53,1.0,1.0,1.0,1.9926724433898926,0.0
monks-1,4,0.01,53,1.0,1.0,1.0,14.891765832901001,0.0
monks-1,4,0.1,53,0.7769784172661871,0.7338129496402878,0.697841726618705,13.268558740615845,0.0
monks-1,5,0,37,1.0,1.0,1.0,13.521187782287598,0.0
monks-1,5,0.01,37,1.0,1.0,1.0,53.629504919052124,0.0
monks-1,5,0.1,37,0.7733812949640287,0.697841726618705,0.7410071942446043,8.047484397888184,0.0
monks-1,5,0,42,1.0,1.0,1.0,26.218987703323364,0.0
monks-1,5,0.01,42,1.0,1.0,1.0,32.708582401275635,0.0
monks-1,5,0.1,42,0.7482014388489209,0.7338129496402878,0.7553956834532374,19.211143255233765,0.0
monks-1,5,0,53,1.0,1.0,1.0,11.163155794143677,0.0
monks-1,5,0.01,53,1.0,1.0,1.0,26.656260013580322,0.0
monks-1,5,0.1,53,0.7769784172661871,0.7338129496402878,0.697841726618705,12.715806245803833,0.0
monks-2,2,0,37,0.63,0.62,0.6423841059602649,23.073315143585205,0.0
monks-2,2,0.01,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,17.088313817977905,0.0
monks-2,2,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,2.0355565547943115,0.0
monks-2,2,0,42,0.6433333333333333,0.64,0.6291390728476821,15.733934879302979,0.0
monks-2,2,0.01,42,0.64,0.68,0.6688741721854304,24.00781536102295,0.0
monks-2,2,0.1,42,0.64,0.68,0.6688741721854304,1.8301076889038086,0.0
monks-2,2,0,53,0.66,0.6,0.5960264900662252,16.099958181381226,0.0
monks-2,2,0.01,53,0.66,0.6,0.5960264900662252,20.357575178146362,0.0
monks-2,2,0.1,53,0.6466666666666666,0.72,0.6158940397350994,2.543199062347412,0.0
monks-2,3,0,37,0.6966666666666667,0.6,0.5298013245033113,1200.335776090622,0.19138755980861077
monks-2,3,0.01,37,0.6966666666666667,0.6,0.5298013245033113,1200.3030602931976,0.19664171555735271
monks-2,3,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,13.269042491912842,0.0
monks-2,3,0,42,0.6933333333333334,0.62,0.6225165562913907,1200.4029200077057,0.22115384223989001
monks-2,3,0.01,42,0.6866666666666666,0.6333333333333333,0.6490066225165563,1200.3221259117126,0.23400177554963705
monks-2,3,0.1,42,0.64,0.68,0.6688741721854304,6.41185736656189,0.0
monks-2,3,0,53,0.71,0.6133333333333333,0.5894039735099338,1200.3295500278473,0.2119382964453358
monks-2,3,0.01,53,0.6933333333333334,0.5866666666666667,0.5827814569536424,1200.249608039856,0.2236678433350113
monks-2,3,0.1,53,0.6466666666666666,0.72,0.6158940397350994,36.9592227935791,0.0
monks-2,4,0,37,0.72,0.6133333333333333,0.543046357615894,1200.2310128211975,0.3888888807484521
monks-2,4,0.01,37,0.71,0.62,0.5960264900662252,1200.2381360530853,0.4313784360821949
monks-2,4,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,33.9070143699646,0.0
monks-2,4,0,42,0.7266666666666667,0.62,0.5827814569536424,1200.2498469352722,0.37614678899082116
monks-2,4,0.01,42,0.6733333333333333,0.6866666666666666,0.6357615894039735,1200.2240993976593,0.4672361740085046
monks-2,4,0.1,42,0.64,0.68,0.6688741721854304,53.17114329338074,0.0
monks-2,4,0,53,0.7466666666666667,0.6133333333333333,0.6026490066225165,1200.3570711612701,0.33928570643873207
monks-2,4,0.01,53,0.67,0.6533333333333333,0.5960264900662252,1200.2861096858978,0.4581155856132763
monks-2,4,0.1,53,0.6466666666666666,0.72,0.6158940397350994,11.457611799240112,0.0
monks-2,5,0,37,0.7833333333333333,0.5666666666666667,0.6357615894039735,1200.3446035385132,0.2765957132257255
monks-2,5,0.01,37,0.7133333333333334,0.6533333333333333,0.6158940397350994,1200.1762561798096,0.4259076558800273
monks-2,5,0.1,37,0.6266666666666667,0.6733333333333333,0.7019867549668874,22.721156120300293,0.0
monks-2,5,0,42,0.8433333333333334,0.72,0.7152317880794702,1200.2449989318848,0.18577074864645404
monks-2,5,0.01,42,0.7333333333333333,0.6666666666666666,0.6357615894039735,1200.2414605617523,0.42304656669297197
monks-2,5,0.1,42,0.64,0.68,0.6688741721854304,23.10958957672119,0.0
monks-2,5,0,53,0.83,0.6533333333333333,0.609271523178808,1200.617980480194,0.20481927468911224
monks-2,5,0.01,53,0.67,0.6533333333333333,0.5960264900662252,1200.253408908844,0.4774054718721144
monks-2,5,0.1,53,0.6466666666666666,0.72,0.6158940397350994,9.604346752166748,0.0
monks-3,2,0,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,1.0661487579345703,0.0
monks-3,2,0.01,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.8966045379638672,0.0
monks-3,2,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.5894241333007812,0.0
monks-3,2,0,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.8317775726318359,0.0
monks-3,2,0.01,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.7908618450164795,0.0
monks-3,2,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.5974318981170654,0.0
monks-3,2,0,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,0.9554169178009033,0.0
monks-3,2,0.01,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,1.1299784183502197,0.0
monks-3,2,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,1.0631585121154785,0.0
monks-3,3,0,37,0.9963898916967509,0.9637681159420289,1.0,4.646578788757324,0.0
monks-3,3,0.01,37,0.9963898916967509,0.9637681159420289,1.0,2.734718084335327,0.0
monks-3,3,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.5325853824615479,0.0
monks-3,3,0,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,20.626364946365356,0.0
monks-3,3,0.01,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,4.314463138580322,0.0
monks-3,3,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.6872327327728271,0.0
monks-3,3,0,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,21.251766204833984,0.0
monks-3,3,0.01,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,5.560137033462524,0.0
monks-3,3,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,0.990380048751831,0.0
monks-3,4,0,37,0.9963898916967509,0.9637681159420289,1.0,1200.20254445076,0.0036231884057964132
monks-3,4,0.01,37,0.9963898916967509,0.9637681159420289,1.0,13.551805019378662,0.0
monks-3,4,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.6632463932037354,0.0
monks-3,4,0,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,1200.104675769806,0.0036231865876391518
monks-3,4,0.01,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,5.777543067932129,0.0
monks-3,4,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.8257906436920166,0.0
monks-3,4,0,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,1200.2320656776428,0.007272724093075664
monks-3,4,0.01,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,16.79080867767334,0.0
monks-3,4,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,0.59078049659729,0.0
monks-3,5,0,37,0.9963898916967509,0.9637681159420289,1.0,1200.2947459220886,0.003623186409256301
monks-3,5,0.01,37,0.9963898916967509,0.9637681159420289,1.0,6.568450212478638,0.0
monks-3,5,0.1,37,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.861696720123291,0.0
monks-3,5,0,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,1200.5489964485168,0.0036231865962249804
monks-3,5,0.01,42,0.9963898916967509,0.9855072463768116,0.9784172661870504,6.44576621055603,0.0
monks-3,5,0.1,42,0.9711191335740073,0.9492753623188406,0.9640287769784173,0.986335039138794,0.0
monks-3,5,0,53,0.9963898916967509,0.9637681159420289,0.9784172661870504,1200.3281772136688,0.003623178096515077
monks-3,5,0.01,53,0.9927797833935018,0.9782608695652174,0.9928057553956835,4.785207033157349,0.0
monks-3,5,0.1,53,0.9675090252707581,0.9492753623188406,0.9712230215827338,0.8048458099365234,0.0
