instance,method,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
hayes-roth,rb,3,0.1,11,0.6416666666666667,,0.45,1.6718411445617676,0.0
hayes-roth,cp,3,0.1,11,0.6416666666666667,,0.45,3.880065441131592,0.0
hayes-roth,n,3,0,23,0.6375,0.65,0.6,1.1053657531738281,0.0
hayes-roth,rb,3,0,23,0.6583333333333333,,0.5,1.819645643234253,0.0
hayes-roth,cp,3,0,23,0.6583333333333333,,0.5,6.333054780960083,0.0
hayes-roth,n,3,0.01,23,0.6375,0.65,0.5,1.2689759731292725,0.0
hayes-roth,rb,3,0.01,23,0.6583333333333333,,0.5,1.311979055404663,0.0
hayes-roth,cp,3,0.01,23,0.6583333333333333,,0.5,8.311518669128418,0.0
hayes-roth,n,3,0.1,23,0.625,0.675,0.5,1.0959718227386475,0.0
hayes-roth,rb,3,0.1,23,0.6416666666666667,,0.5,2.2350003719329834,0.0
hayes-roth,cp,3,0.1,23,0.6416666666666667,,0.5,5.416128635406494,0.0
hayes-roth,n,3,0,34,0.7,0.55,0.525,0.6129086017608643,0.0
hayes-roth,rb,3,0,34,0.65,,0.525,1.4574713706970215,0.0
hayes-roth,cp,3,0,34,0.65,,0.55,4.0122010707855225,0.0
hayes-roth,n,3,0.01,34,0.7,0.55,0.525,1.0530955791473389,0.0
hayes-roth,rb,3,0.01,34,0.65,,0.55,2.6089861392974854,0.0
hayes-roth,cp,3,0.01,34,0.65,,0.55,3.8880083560943604,0.0
hayes-roth,n,3,0.1,34,0.6625,0.55,0.5,0.7026376724243164,0.0
hayes-roth,rb,3,0.1,34,0.625,,0.5,1.7730157375335693,0.0
hayes-roth,cp,3,0.1,34,0.625,,0.525,3.6486384868621826,0.0
hayes-roth,n,3,0,45,0.675,0.525,0.65,0.5792312622070312,0.0
hayes-roth,rb,3,0,45,0.6333333333333333,,0.6,1.8217196464538574,0.0
hayes-roth,cp,3,0,45,0.6333333333333333,,0.6,4.650198936462402,0.0
hayes-roth,n,3,0.01,45,0.675,0.525,0.65,0.6820816993713379,0.0
hayes-roth,rb,3,0.01,45,0.6333333333333333,,0.6,2.5756614208221436,0.0
hayes-roth,cp,3,0.01,45,0.6333333333333333,,0.6,5.389861345291138,0.0
hayes-roth,n,3,0.1,45,0.65,0.475,0.65,0.8485598564147949,0.0
hayes-roth,rb,3,0.1,45,0.6083333333333333,,0.575,2.153012752532959,0.0
hayes-roth,cp,3,0.1,45,0.6083333333333333,,0.575,4.763007164001465,0.0
hayes-roth,n,3,0,56,0.675,0.525,0.525,0.7669816017150879,0.0
hayes-roth,rb,3,0,56,0.6416666666666667,,0.575,2.139045000076294,0.0
hayes-roth,cp,3,0,56,0.6416666666666667,,0.575,5.874516010284424,0.0
hayes-roth,n,3,0.01,56,0.675,0.525,0.6,0.9404847621917725,0.0
hayes-roth,rb,3,0.01,56,0.6416666666666667,,0.575,2.247692584991455,0.0
hayes-roth,cp,3,0.01,56,0.6416666666666667,,0.575,4.069573402404785,0.0
hayes-roth,n,3,0.1,56,0.6625,0.475,0.575,0.676257848739624,0.0
hayes-roth,rb,3,0.1,56,0.625,,0.525,1.8301684856414795,0.0
hayes-roth,cp,3,0.1,56,0.625,,0.525,4.5195465087890625,0.0
hayes-roth,n,3,0,67,0.6875,0.4,0.625,0.566504716873169,0.0
hayes-roth,rb,3,0,67,0.6583333333333333,,0.55,1.124774694442749,0.0
hayes-roth,cp,3,0,67,0.6583333333333333,,0.55,3.27847957611084,0.0
hayes-roth,n,3,0.01,67,0.6875,0.4,0.625,0.6378059387207031,0.0
hayes-roth,rb,3,0.01,67,0.6583333333333333,,0.525,1.3635783195495605,0.0
hayes-roth,cp,3,0.01,67,0.6583333333333333,,0.525,4.285158157348633,0.0
hayes-roth,n,3,0.1,67,0.6625,0.475,0.6,0.6329085826873779,0.0
hayes-roth,rb,3,0.1,67,0.6333333333333333,,0.5,1.538658857345581,0.0
hayes-roth,cp,3,0.1,67,0.6333333333333333,,0.5,4.364545106887817,0.0
hayes-roth,n,3,0,78,0.6625,0.6,0.575,0.9101417064666748,0.0
hayes-roth,rb,3,0,78,0.6583333333333333,,0.525,1.9466102123260498,0.0
hayes-roth,cp,3,0,78,0.6583333333333333,,0.35,3.968629837036133,0.0
hayes-roth,n,3,0.01,78,0.6625,0.65,0.525,1.0887541770935059,0.0
hayes-roth,rb,3,0.01,78,0.6583333333333333,,0.525,1.9425864219665527,0.0
hayes-roth,cp,3,0.01,78,0.6583333333333333,,0.45,3.450305700302124,0.0
hayes-roth,n,3,0.1,78,0.65,0.625,0.475,0.8557577133178711,0.0
hayes-roth,rb,3,0.1,78,0.6416666666666667,,0.475,1.6340265274047852,0.0
hayes-roth,cp,3,0.1,78,0.6416666666666667,,0.475,3.4440741539001465,0.0
hayes-roth,n,3,0,89,0.675,0.6,0.525,0.8327383995056152,0.0
hayes-roth,rb,3,0,89,0.6916666666666667,,0.425,1.2889783382415771,0.0
hayes-roth,cp,3,0,89,0.6916666666666667,,0.425,3.437114715576172,0.0
hayes-roth,n,3,0.01,89,0.675,0.675,0.4,1.0529699325561523,0.0
hayes-roth,rb,3,0.01,89,0.6916666666666667,,0.425,1.6909267902374268,0.0
hayes-roth,cp,3,0.01,89,0.6916666666666667,,0.425,3.2480292320251465,0.0
hayes-roth,n,3,0.1,89,0.65,0.725,0.375,0.7269887924194336,0.0
hayes-roth,rb,3,0.1,89,0.675,,0.375,1.4239511489868164,0.0
hayes-roth,cp,3,0.1,89,0.675,,0.375,3.206108808517456,0.0
hayes-roth,n,3,0,93,0.675,0.575,0.6,0.6321702003479004,0.0
hayes-roth,rb,3,0,93,0.675,,0.45,1.4323952198028564,0.0
hayes-roth,cp,3,0,93,0.675,,0.45,2.653212308883667,0.0
hayes-roth,n,3,0.01,93,0.675,0.575,0.6,0.9624505043029785,0.0
hayes-roth,rb,3,0.01,93,0.675,,0.45,1.9464590549468994,0.0
hayes-roth,cp,3,0.01,93,0.675,,0.45,3.3162102699279785,0.0
hayes-roth,n,3,0.1,93,0.65,0.55,0.575,0.8199722766876221,0.0
hayes-roth,rb,3,0.1,93,0.6416666666666667,,0.45,1.514089822769165,0.0
hayes-roth,cp,3,0.1,93,0.6416666666666667,,0.45,2.736133337020874,0.0
hayes-roth,n,3,0,5,0.675,0.45,0.525,0.6103942394256592,0.0
hayes-roth,rb,3,0,5,0.6416666666666667,,0.5,1.937654733657837,0.0
hayes-roth,cp,3,0,5,0.6416666666666667,,0.5,4.37739372253418,0.0
hayes-roth,n,3,0.01,5,0.675,0.45,0.525,0.7260761260986328,0.0
hayes-roth,rb,3,0.01,5,0.6416666666666667,,0.5,2.0933663845062256,0.0
hayes-roth,cp,3,0.01,5,0.6416666666666667,,0.575,4.045595645904541,0.0
hayes-roth,n,3,0.1,5,0.6375,0.5,0.625,0.774181604385376,0.0
hayes-roth,rb,3,0.1,5,0.6166666666666667,,0.475,2.022907018661499,0.0
hayes-roth,cp,3,0.1,5,0.6166666666666667,,0.475,5.595146417617798,0.0
house-votes-84,n,3,0,11,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.5045924186706543,0.0
house-votes-84,rb,3,0,11,0.9712643678160919,,0.9655172413793104,0.9488794803619385,0.0
house-votes-84,cp,3,0,11,0.9712643678160919,,0.9655172413793104,0.833932638168335,0.0
house-votes-84,n,3,0.01,11,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.4458296298980713,0.0
house-votes-84,rb,3,0.01,11,0.9137931034482759,,0.9310344827586207,0.5532159805297852,0.0
house-votes-84,cp,3,0.01,11,0.9712643678160919,,0.9655172413793104,1.073899507522583,0.0
house-votes-84,n,3,0.1,11,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.23690366744995117,0.0
house-votes-84,rb,3,0.1,11,0.9712643678160919,,0.9655172413793104,0.29115748405456543,0.0
house-votes-84,cp,3,0.1,11,0.9712643678160919,,0.9655172413793104,0.43706297874450684,0.0
house-votes-84,n,3,0,23,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.3523290157318115,0.0
house-votes-84,rb,3,0,23,0.9655172413793104,,0.9827586206896551,1.034175157546997,0.0
house-votes-84,cp,3,0,23,0.9655172413793104,,0.9827586206896551,1.0085015296936035,0.0
house-votes-84,n,3,0.01,23,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.346393346786499,0.0
house-votes-84,rb,3,0.01,23,0.9655172413793104,,0.9827586206896551,0.8242001533508301,0.0
house-votes-84,cp,3,0.01,23,0.9655172413793104,,0.9827586206896551,0.8628487586975098,0.0
house-votes-84,n,3,0.1,23,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.04396986961364746,0.0
house-votes-84,rb,3,0.1,23,0.9655172413793104,,0.9827586206896551,0.4362952709197998,0.0
house-votes-84,cp,3,0.1,23,0.9655172413793104,,0.9827586206896551,0.36740803718566895,0.0
house-votes-84,n,3,0,34,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.3590402603149414,0.0
house-votes-84,rb,3,0,34,0.9712643678160919,,0.9655172413793104,1.0517704486846924,0.0
house-votes-84,cp,3,0,34,0.9712643678160919,,0.9655172413793104,1.1614444255828857,0.0
house-votes-84,n,3,0.01,34,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.43933677673339844,0.0
house-votes-84,rb,3,0.01,34,0.9712643678160919,,0.9655172413793104,0.7263939380645752,0.0
house-votes-84,cp,3,0.01,34,0.9712643678160919,,0.9655172413793104,0.9202959537506104,0.0
house-votes-84,n,3,0.1,34,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.1876664161682129,0.0
house-votes-84,rb,3,0.1,34,0.9712643678160919,,0.9655172413793104,0.21614956855773926,0.0
house-votes-84,cp,3,0.1,34,0.9712643678160919,,0.9655172413793104,0.3216421604156494,0.0
house-votes-84,n,3,0,45,0.9913793103448276,0.9310344827586207,0.9310344827586207,0.3169276714324951,0.0
house-votes-84,rb,3,0,45,0.9712643678160919,,0.9655172413793104,1.0407285690307617,0.0
house-votes-84,cp,3,0,45,0.9712643678160919,,0.9655172413793104,1.078477382659912,0.0
house-votes-84,n,3,0.01,45,0.9913793103448276,0.9310344827586207,0.9310344827586207,0.3875393867492676,0.0
house-votes-84,rb,3,0.01,45,0.9712643678160919,,0.9655172413793104,0.8330874443054199,0.0
house-votes-84,cp,3,0.01,45,0.9712643678160919,,0.9655172413793104,0.9658117294311523,0.0
house-votes-84,n,3,0.1,45,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.1773686408996582,0.0
house-votes-84,rb,3,0.1,45,0.9712643678160919,,0.9655172413793104,0.430985689163208,0.0
house-votes-84,cp,3,0.1,45,0.9712643678160919,,0.9655172413793104,0.38861751556396484,0.0
house-votes-84,n,3,0,56,0.9655172413793104,0.9482758620689655,0.9655172413793104,0.5539765357971191,0.0
house-votes-84,rb,3,0,56,0.9712643678160919,,0.9655172413793104,1.1521167755126953,0.0
house-votes-84,cp,3,0,56,0.9712643678160919,,0.9655172413793104,1.1475937366485596,0.0
house-votes-84,n,3,0.01,56,0.9568965517241379,1.0,0.9655172413793104,0.4770181179046631,0.0
house-votes-84,rb,3,0.01,56,0.9712643678160919,,0.9655172413793104,0.6522746086120605,0.0
house-votes-84,cp,3,0.01,56,0.9712643678160919,,0.9655172413793104,0.8133509159088135,0.0
house-votes-84,n,3,0.1,56,0.9568965517241379,1.0,0.9655172413793104,0.20723342895507812,0.0
house-votes-84,rb,3,0.1,56,0.9712643678160919,,0.9655172413793104,0.4169023036956787,0.0
house-votes-84,cp,3,0.1,56,0.9712643678160919,,0.9655172413793104,0.41916608810424805,0.0
house-votes-84,n,3,0,67,0.9827586206896551,0.9137931034482759,0.9655172413793104,0.45790886878967285,0.0
house-votes-84,rb,3,0,67,0.9712643678160919,,0.9655172413793104,0.9623475074768066,0.0
house-votes-84,cp,3,0,67,0.9712643678160919,,0.9655172413793104,0.8769409656524658,0.0
house-votes-84,n,3,0.01,67,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.38959574699401855,0.0
house-votes-84,rb,3,0.01,67,0.9712643678160919,,0.9655172413793104,0.7991158962249756,0.0
house-votes-84,cp,3,0.01,67,0.9712643678160919,,0.9655172413793104,0.6716728210449219,0.0
house-votes-84,n,3,0.1,67,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.16156816482543945,0.0
house-votes-84,rb,3,0.1,67,0.9712643678160919,,0.9655172413793104,0.24634099006652832,0.0
house-votes-84,cp,3,0.1,67,0.9712643678160919,,0.9655172413793104,0.4225633144378662,0.0
house-votes-84,n,3,0,78,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.43993186950683594,0.0
house-votes-84,rb,3,0,78,0.9655172413793104,,0.9827586206896551,0.984046220779419,0.0
house-votes-84,cp,3,0,78,0.9655172413793104,,0.9827586206896551,0.9658384323120117,0.0
house-votes-84,n,3,0.01,78,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.27690744400024414,0.0
house-votes-84,rb,3,0.01,78,0.9252873563218391,,0.896551724137931,0.641035795211792,0.0
house-votes-84,cp,3,0.01,78,0.9655172413793104,,0.9827586206896551,0.8443756103515625,0.0
house-votes-84,n,3,0.1,78,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.12666106224060059,0.0
house-votes-84,rb,3,0.1,78,0.9655172413793104,,0.9827586206896551,0.42885637283325195,0.0
house-votes-84,cp,3,0.1,78,0.9655172413793104,,0.9827586206896551,0.48958516120910645,0.0
house-votes-84,n,3,0,89,0.9655172413793104,0.9655172413793104,0.9482758620689655,0.6665170192718506,0.0
house-votes-84,rb,3,0,89,0.9655172413793104,,0.9827586206896551,1.1343348026275635,0.0
house-votes-84,cp,3,0,89,0.9655172413793104,,0.9827586206896551,1.047832727432251,0.0
house-votes-84,n,3,0.01,89,0.9568965517241379,0.9827586206896551,0.9827586206896551,0.6695115566253662,0.0
house-votes-84,rb,3,0.01,89,0.9655172413793104,,0.9827586206896551,0.652369499206543,0.0
house-votes-84,cp,3,0.01,89,0.9655172413793104,,0.9827586206896551,0.9111638069152832,0.0
house-votes-84,n,3,0.1,89,0.9568965517241379,0.9827586206896551,0.9827586206896551,0.14586257934570312,0.0
house-votes-84,rb,3,0.1,89,0.9655172413793104,,0.9827586206896551,0.29955554008483887,0.0
house-votes-84,cp,3,0.1,89,0.9655172413793104,,0.9827586206896551,0.32668256759643555,0.0
house-votes-84,n,3,0,93,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.299696683883667,0.0
house-votes-84,rb,3,0,93,0.9712643678160919,,0.9655172413793104,1.1362817287445068,0.0
house-votes-84,cp,3,0,93,0.9712643678160919,,0.9655172413793104,0.9395236968994141,0.0
house-votes-84,n,3,0.01,93,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.4002957344055176,0.0
house-votes-84,rb,3,0.01,93,0.9712643678160919,,0.9655172413793104,0.7765727043151855,0.0
house-votes-84,cp,3,0.01,93,0.9712643678160919,,0.9655172413793104,0.8842873573303223,0.0
house-votes-84,n,3,0.1,93,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.05385708808898926,0.0
house-votes-84,rb,3,0.1,93,0.9712643678160919,,0.9655172413793104,0.25900697708129883,0.0
house-votes-84,cp,3,0.1,93,0.9712643678160919,,0.9655172413793104,0.4750673770904541,0.0
house-votes-84,n,3,0,5,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.3127925395965576,0.0
house-votes-84,rb,3,0,5,0.9712643678160919,,0.9655172413793104,1.0959391593933105,0.0
house-votes-84,cp,3,0,5,0.9712643678160919,,0.9655172413793104,0.84236741065979,0.0
house-votes-84,n,3,0.01,5,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.2857391834259033,0.0
house-votes-84,rb,3,0.01,5,0.9712643678160919,,0.9655172413793104,0.9366703033447266,0.0
house-votes-84,cp,3,0.01,5,0.9712643678160919,,0.9655172413793104,1.192619800567627,0.0
house-votes-84,n,3,0.1,5,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.06739926338195801,0.0
house-votes-84,rb,3,0.1,5,0.9712643678160919,,0.9655172413793104,0.27799129486083984,0.0
house-votes-84,cp,3,0.1,5,0.9712643678160919,,0.9655172413793104,0.5217232704162598,0.0
soybean-small,n,3,0,11,1.0,1.0,1.0,0.25092124938964844,0.0
soybean-small,rb,3,0,11,1.0,,1.0,0.4846796989440918,0.0
soybean-small,cp,3,0,11,1.0,,1.0,0.3422069549560547,0.0
soybean-small,n,3,0.01,11,1.0,0.9166666666666666,1.0,0.27684760093688965,0.0
soybean-small,rb,3,0.01,11,1.0,,1.0,0.6248660087585449,0.0
soybean-small,cp,3,0.01,11,1.0,,1.0,0.4279825687408447,0.0
soybean-small,n,3,0.1,11,1.0,0.9166666666666666,1.0,0.22102642059326172,0.0
soybean-small,rb,3,0.1,11,1.0,,1.0,0.4999527931213379,0.0
soybean-small,cp,3,0.1,11,1.0,,1.0,0.44329333305358887,0.0
soybean-small,n,3,0,23,1.0,1.0,1.0,0.11967921257019043,0.0
soybean-small,rb,3,0,23,1.0,,1.0,0.5760202407836914,0.0
soybean-small,cp,3,0,23,1.0,,1.0,0.6610312461853027,0.0
soybean-small,n,3,0.01,23,1.0,1.0,1.0,0.4607868194580078,0.0
soybean-small,rb,3,0.01,23,1.0,,1.0,0.5306553840637207,0.0
soybean-small,cp,3,0.01,23,1.0,,1.0,0.6278476715087891,0.0
soybean-small,n,3,0.1,23,1.0,1.0,1.0,0.3729703426361084,0.0
soybean-small,rb,3,0.1,23,1.0,,1.0,0.5166754722595215,0.0
soybean-small,cp,3,0.1,23,1.0,,1.0,1.4840519428253174,0.0
soybean-small,n,3,0,34,1.0,0.9166666666666666,0.75,0.13964366912841797,0.0
soybean-small,rb,3,0,34,1.0,,1.0,0.5565979480743408,0.0
soybean-small,cp,3,0,34,1.0,,1.0,0.3526914119720459,0.0
soybean-small,n,3,0.01,34,1.0,0.8333333333333334,1.0,0.3748507499694824,0.0
soybean-small,rb,3,0.01,34,1.0,,1.0,0.4506211280822754,0.0
soybean-small,cp,3,0.01,34,1.0,,1.0,0.37599825859069824,0.0
soybean-small,n,3,0.1,34,1.0,0.9166666666666666,1.0,0.3398761749267578,0.0
soybean-small,rb,3,0.1,34,1.0,,1.0,0.6531054973602295,0.0
soybean-small,cp,3,0.1,34,1.0,,1.0,0.643028736114502,0.0
soybean-small,n,3,0,45,1.0,1.0,1.0,0.2250690460205078,0.0
soybean-small,rb,3,0,45,1.0,,1.0,0.43995141983032227,0.0
soybean-small,cp,3,0,45,1.0,,1.0,0.3382742404937744,0.0
soybean-small,n,3,0.01,45,1.0,0.8333333333333334,0.75,0.5439949035644531,0.0
soybean-small,rb,3,0.01,45,1.0,,1.0,0.5169804096221924,0.0
soybean-small,cp,3,0.01,45,1.0,,1.0,0.520993709564209,0.0
soybean-small,n,3,0.1,45,1.0,1.0,1.0,0.7094600200653076,0.0
soybean-small,rb,3,0.1,45,1.0,,1.0,0.5024700164794922,0.0
soybean-small,cp,3,0.1,45,1.0,,1.0,0.6640214920043945,0.0
soybean-small,n,3,0,56,1.0,0.75,0.9166666666666666,0.22488164901733398,0.0
soybean-small,rb,3,0,56,1.0,,1.0,0.500978946685791,0.0
soybean-small,cp,3,0,56,1.0,,1.0,0.19129037857055664,0.0
soybean-small,n,3,0.01,56,1.0,0.8333333333333334,0.8333333333333334,0.35974645614624023,0.0
soybean-small,rb,3,0.01,56,1.0,,1.0,0.47301316261291504,0.0
soybean-small,cp,3,0.01,56,1.0,,1.0,0.6764740943908691,0.0
soybean-small,n,3,0.1,56,1.0,0.75,0.9166666666666666,0.37314438819885254,0.0
soybean-small,rb,3,0.1,56,1.0,,1.0,0.6179642677307129,0.0
soybean-small,cp,3,0.1,56,1.0,,1.0,0.6294662952423096,0.0
soybean-small,n,3,0,67,1.0,1.0,1.0,0.2299184799194336,0.0
soybean-small,rb,3,0,67,1.0,,1.0,0.40935254096984863,0.0
soybean-small,cp,3,0,67,1.0,,1.0,0.39888882637023926,0.0
soybean-small,n,3,0.01,67,1.0,1.0,1.0,0.42388415336608887,0.0
soybean-small,rb,3,0.01,67,1.0,,0.6666666666666666,0.6522603034973145,0.0
soybean-small,cp,3,0.01,67,1.0,,1.0,0.519336462020874,0.0
soybean-small,n,3,0.1,67,1.0,1.0,1.0,0.5346810817718506,0.0
soybean-small,rb,3,0.1,67,1.0,,1.0,0.485867977142334,0.0
soybean-small,cp,3,0.1,67,1.0,,1.0,0.4458129405975342,0.0
soybean-small,n,3,0,78,1.0,0.9166666666666666,1.0,0.22364068031311035,0.0
soybean-small,rb,3,0,78,1.0,,1.0,0.4845612049102783,0.0
soybean-small,cp,3,0,78,1.0,,1.0,0.3510615825653076,0.0
soybean-small,n,3,0.01,78,1.0,0.8333333333333334,1.0,0.33310961723327637,0.0
soybean-small,rb,3,0.01,78,1.0,,1.0,0.44348573684692383,0.0
soybean-small,cp,3,0.01,78,1.0,,1.0,0.3788268566131592,0.0
soybean-small,n,3,0.1,78,1.0,0.9166666666666666,1.0,0.3341062068939209,0.0
soybean-small,rb,3,0.1,78,1.0,,1.0,0.5738635063171387,0.0
soybean-small,cp,3,0.1,78,1.0,,1.0,0.647270917892456,0.0
soybean-small,n,3,0,89,1.0,1.0,1.0,0.15151238441467285,0.0
soybean-small,rb,3,0,89,1.0,,1.0,0.6135623455047607,0.0
soybean-small,cp,3,0,89,1.0,,1.0,0.5579485893249512,0.0
soybean-small,n,3,0.01,89,1.0,1.0,1.0,0.38452959060668945,0.0
soybean-small,rb,3,0.01,89,1.0,,1.0,0.45732545852661133,0.0
soybean-small,cp,3,0.01,89,1.0,,1.0,0.4307529926300049,0.0
soybean-small,n,3,0.1,89,1.0,1.0,1.0,0.41883420944213867,0.0
soybean-small,rb,3,0.1,89,1.0,,0.9166666666666666,0.49428629875183105,0.0
soybean-small,cp,3,0.1,89,1.0,,1.0,0.5684812068939209,0.0
soybean-small,n,3,0,93,1.0,1.0,0.9166666666666666,0.18849563598632812,0.0
soybean-small,rb,3,0,93,1.0,,1.0,0.4837071895599365,0.0
soybean-small,cp,3,0,93,1.0,,0.9166666666666666,0.30518269538879395,0.0
soybean-small,n,3,0.01,93,1.0,1.0,0.9166666666666666,0.43982434272766113,0.0
soybean-small,rb,3,0.01,93,1.0,,0.9166666666666666,0.5714731216430664,0.0
soybean-small,cp,3,0.01,93,1.0,,0.9166666666666666,0.329120397567749,0.0
soybean-small,n,3,0.1,93,1.0,1.0,1.0,0.6038229465484619,0.0
soybean-small,rb,3,0.1,93,1.0,,0.9166666666666666,0.47336435317993164,0.0
soybean-small,cp,3,0.1,93,1.0,,1.0,0.5425491333007812,0.0
soybean-small,n,3,0,5,1.0,1.0,1.0,0.1929919719696045,0.0
soybean-small,rb,3,0,5,1.0,,1.0,0.46733951568603516,0.0
soybean-small,cp,3,0,5,1.0,,1.0,0.30794620513916016,0.0
soybean-small,n,3,0.01,5,1.0,0.8333333333333334,0.8333333333333334,0.3086850643157959,0.0
soybean-small,rb,3,0.01,5,1.0,,1.0,0.4338414669036865,0.0
soybean-small,cp,3,0.01,5,1.0,,1.0,0.6492645740509033,0.0
soybean-small,n,3,0.1,5,1.0,1.0,1.0,0.30717921257019043,0.0
soybean-small,rb,3,0.1,5,1.0,,1.0,0.37898707389831543,0.0
soybean-small,cp,3,0.1,5,1.0,,1.0,0.8661959171295166,0.0
spect,n,3,0,11,0.7894736842105263,0.8059701492537313,0.7910447761194029,3.3191468715667725,0.0
spect,rb,3,0,11,0.795,,0.7910447761194029,8.287919759750366,0.0
spect,cp,3,0,11,0.795,,0.7910447761194029,7.457356214523315,0.0
spect,n,3,0.01,11,0.7894736842105263,0.8059701492537313,0.7910447761194029,1.0158178806304932,0.0
spect,rb,3,0.01,11,0.795,,0.7910447761194029,1.7756571769714355,0.0
spect,cp,3,0.01,11,0.795,,0.7910447761194029,2.6716647148132324,0.0
spect,n,3,0.1,11,0.7894736842105263,0.8059701492537313,0.7910447761194029,0.20271706581115723,0.0
spect,rb,3,0.1,11,0.795,,0.7910447761194029,0.24268794059753418,0.0
spect,cp,3,0.1,11,0.795,,0.7910447761194029,0.470827579498291,0.0
spect,n,3,0,23,0.8120300751879699,0.8208955223880597,0.7313432835820896,3.6388027667999268,0.0
spect,rb,3,0,23,0.815,,0.7313432835820896,5.918380498886108,0.0
spect,cp,3,0,23,0.815,,0.7313432835820896,7.247697114944458,0.0
spect,n,3,0.01,23,0.8120300751879699,0.8208955223880597,0.7313432835820896,1.0118167400360107,0.0
spect,rb,3,0.01,23,0.815,,0.7313432835820896,1.711010217666626,0.0
spect,cp,3,0.01,23,0.815,,0.7313432835820896,1.4956920146942139,0.0
spect,n,3,0.1,23,0.8120300751879699,0.8208955223880597,0.7313432835820896,0.17553114891052246,0.0
spect,rb,3,0.1,23,0.815,,0.7313432835820896,0.24135327339172363,0.0
spect,cp,3,0.1,23,0.815,,0.7313432835820896,0.33895421028137207,0.0
spect,n,3,0,34,0.7969924812030075,0.6716417910447762,0.7761194029850746,1.1651315689086914,0.0
spect,rb,3,0,34,0.785,,0.8208955223880597,5.575103521347046,0.0
spect,cp,3,0,34,0.785,,0.8208955223880597,7.624278545379639,0.0
spect,n,3,0.01,34,0.7819548872180451,0.7910447761194029,0.8208955223880597,0.9564695358276367,0.0
spect,rb,3,0.01,34,0.785,,0.8208955223880597,1.7313416004180908,0.0
spect,cp,3,0.01,34,0.785,,0.8208955223880597,2.1314034461975098,0.0
spect,n,3,0.1,34,0.7819548872180451,0.7910447761194029,0.8208955223880597,0.16518568992614746,0.0
spect,rb,3,0.1,34,0.785,,0.8208955223880597,0.21901464462280273,0.0
spect,cp,3,0.1,34,0.785,,0.8208955223880597,0.49878692626953125,0.0
spect,n,3,0,45,0.8195488721804511,0.7761194029850746,0.7014925373134329,0.7284460067749023,0.0
spect,rb,3,0,45,0.8,,0.7761194029850746,5.2457966804504395,0.0
spect,cp,3,0,45,0.805,,0.7014925373134329,7.256956100463867,0.0
spect,n,3,0.01,45,0.8195488721804511,0.7761194029850746,0.7014925373134329,0.8820028305053711,0.0
spect,rb,3,0.01,45,0.8,,0.7761194029850746,1.4977006912231445,0.0
spect,cp,3,0.01,45,0.8,,0.7761194029850746,1.6972570419311523,0.0
spect,n,3,0.1,45,0.7894736842105263,0.8208955223880597,0.7761194029850746,0.1927046775817871,0.0
spect,rb,3,0.1,45,0.8,,0.7761194029850746,0.26872897148132324,0.0
spect,cp,3,0.1,45,0.8,,0.7761194029850746,0.46001601219177246,0.0
spect,n,3,0,56,0.7969924812030075,0.7611940298507462,0.7611940298507462,0.8603708744049072,0.0
spect,rb,3,0,56,0.785,,0.8208955223880597,8.21395993232727,0.0
spect,cp,3,0,56,0.785,,0.8208955223880597,8.587679386138916,0.0
spect,n,3,0.01,56,0.7969924812030075,0.7611940298507462,0.7611940298507462,0.6794009208679199,0.0
spect,rb,3,0.01,56,0.785,,0.8208955223880597,1.1644527912139893,0.0
spect,cp,3,0.01,56,0.785,,0.8208955223880597,1.9814472198486328,0.0
spect,n,3,0.1,56,0.7669172932330827,0.8208955223880597,0.8208955223880597,0.2248368263244629,0.0
spect,rb,3,0.1,56,0.785,,0.8208955223880597,0.1795203685760498,0.0
spect,cp,3,0.1,56,0.785,,0.8208955223880597,0.3959677219390869,0.0
spect,n,3,0,67,0.8120300751879699,0.8208955223880597,0.6716417910447762,0.6693446636199951,0.0
spect,rb,3,0,67,0.815,,0.6716417910447762,3.6273193359375,0.0
spect,cp,3,0,67,0.815,,0.6716417910447762,2.066859722137451,0.0
spect,n,3,0.01,67,0.8120300751879699,0.8208955223880597,0.6716417910447762,0.7285709381103516,0.0
spect,rb,3,0.01,67,0.815,,0.6716417910447762,1.1978096961975098,0.0
